13544,Kvin Borle,M,24.0,180.0,67.0,Belgium,BEL,2012 Summer,2012,Summer,London,Athletics,Athletics Men's 4 x 400 metres Relay,no value
4359,va Angyal,F,25.0,163.0,63.0,Hungary,HUN,1980 Summer,1980,Summer,Moskva,Handball,Handball Women's Handball,no value
26611,Jolanda de Rover (-Toussaint),F,24.0,185.0,70.0,Netherlands,NED,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Women's 200 metres Backstroke,no value
23207,Omar Corts Gonzlez,M,23.0,166.0,65.0,Spain,ESP,2000 Summer,2000,Summer,Sydney,Gymnastics,Gymnastics Men's Horizontal Bar,no value
18947,Diego Jsus Castillo Granados,M,21.0,175.0,73.0,Panama,PAN,2012 Summer,2012,Summer,London,Swimming,Swimming Men's 200 metres Butterfly,no value
13955,Carl Bouckaert,M,58.0,181.0,75.0,Belgium,BEL,2012 Summer,2012,Summer,London,Equestrianism,"Equestrianism Mixed Three-Day Event, Individual",no value
30116,Charles H. Drueding,M,19.0,no value,no value,United States,USA,1932 Summer,1932,Summer,Los Angeles,Rowing,Rowing Men's Coxed Fours,no value
29726,"Ruxantra-Kontroutsa ""Rouxi"" Doumitreskou",F,27.0,186.0,71.0,Greece,GRE,2004 Summer,2004,Summer,Athina,Volleyball,Volleyball Women's Volleyball,no value
32336,"Geoffrey Michael ""Geoff"" Elliott",M,21.0,179.0,80.0,Great Britain,GBR,1952 Summer,1952,Summer,Helsinki,Athletics,Athletics Men's Decathlon,no value
30767,Maryvonne Dupureur (Samson-),F,27.0,167.0,58.0,France,FRA,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Women's 800 metres,Silver
8243,Leonid Volodymyrovych Barteniev,M,23.0,174.0,70.0,Soviet Union,URS,1956 Summer,1956,Summer,Melbourne,Athletics,Athletics Men's 4 x 100 metres Relay,Silver
20852,Konstantin Sergeyevich Chistyakov,M,17.0,184.0,84.0,Soviet Union,URS,1988 Winter,1988,Winter,Calgary,Alpine Skiing,Alpine Skiing Men's Slalom,no value
32271,Nacif Elias,M,27.0,172.0,78.0,Lebanon,LIB,2016 Summer,2016,Summer,Rio de Janeiro,Judo,Judo Men's Half-Middleweight,no value
6173,"Albert ""Albie"" Axelrod",M,39.0,183.0,86.0,United States,USA,1960 Summer,1960,Summer,Roma,Fencing,"Fencing Men's Foil, Individual",Bronze
30268,Alyona Viktorovna Dubitskaya (Grishko-),F,26.0,180.0,76.0,Belarus,BLR,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's Shot Put,no value
6878,Margaret Ann Bailes (Johnson-),F,17.0,170.0,65.0,United States,USA,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Women's 100 metres,no value
14819,David Joseph Brcic,M,26.0,188.0,85.0,United States,USA,1984 Summer,1984,Summer,Los Angeles,Football,Football Men's Football,no value
11817,"John Frederick Bissinger, Jr.",M,25.0,180.0,no value,"New York Turnverein, New York",USA,1904 Summer,1904,Summer,St. Louis,Gymnastics,Gymnastics Men's Team All-Around,Silver
21603,Deniz nar,M,23.0,172.0,65.0,Turkey,TUR,2008 Summer,2008,Summer,Beijing,Sailing,Sailing Men's Two Person Dinghy,no value
29198,Rudolf Dollinger,M,28.0,183.0,74.0,Austria,AUT,1972 Summer,1972,Summer,Munich,Shooting,"Shooting Mixed Free Pistol, 50 metres",Bronze
12258,Marcelo Blessman,M,23.0,185.0,77.0,Brazil,BRA,1984 Summer,1984,Summer,Los Angeles,Equestrianism,"Equestrianism Mixed Jumping, Individual",no value
33286,Jos Mara Esteban Celorrio,M,18.0,178.0,77.0,Spain,ESP,1972 Summer,1972,Summer,Munich,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",no value
15721,Julien Louis Brul,M,44.0,no value,no value,France,FRA,1920 Summer,1920,Summer,Antwerpen,Archery,"Archery Men's Target Archery, 28 metres, Team",Bronze
15332,Max Bromme,M,49.0,no value,no value,Germany,GER,1928 Summer,1928,Summer,Amsterdam,Art Competitions,"Art Competitions Mixed Architecture, Architectural Designs",no value
33861,Ennio Falco,M,32.0,166.0,63.0,Italy,ITA,2000 Summer,2000,Summer,Sydney,Shooting,Shooting Men's Skeet,no value
35151,G. Fichu,M,no value,no value,no value,France,FRA,1924 Summer,1924,Summer,Paris,Wrestling,"Wrestling Men's Welterweight, Freestyle",no value
5001,Luis Felipe Areta Sampriz,M,18.0,188.0,78.0,Spain,ESP,1960 Summer,1960,Summer,Roma,Athletics,Athletics Men's Long Jump,no value
