13111,Valter Bona,M,20.0,172.0,63.0,Yugoslavia,YUG,1988 Summer,1988,Summer,Seoul,Cycling,"Cycling Men's Road Race, Individual",no value
31352,douard Georges Amlie Charles Marie Joseph Wolfgang Csaire cuyer de le Court,M,26.0,no value,no value,Belgium,BEL,1928 Summer,1928,Summer,Amsterdam,Modern Pentathlon,Modern Pentathlon Men's Individual,no value
20774,Aurora Eugenia Chin,F,21.0,165.0,61.0,Romania,ROU,1980 Summer,1980,Summer,Moskva,Archery,Archery Women's Individual,no value
35648,"John Richardson ""Johnny"" Fitzpatrick",M,21.0,175.0,60.0,Canada,CAN,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's 100 metres,no value
18549,Casey D. Carrigan,M,17.0,183.0,77.0,United States,USA,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Men's Pole Vault,no value
24689,Claudinei Quirino da Silva,M,35.0,186.0,88.0,Brazil,BRA,2006 Winter,2006,Winter,Torino,Bobsleigh,Bobsleigh Men's Four,no value
32253,Joa Anna Elisabeth Elfsberg (Engvall-),F,22.0,177.0,66.0,Sweden,SWE,2002 Winter,2002,Winter,Salt Lake City,Ice Hockey,Ice Hockey Women's Ice Hockey,Bronze
26602,Sepp De Roover,M,23.0,180.0,76.0,Belgium,BEL,2008 Summer,2008,Summer,Beijing,Football,Football Men's Football,no value
26583,Enrique de Ridder,M,25.0,184.0,82.0,Argentina,ARG,1984 Winter,1984,Winter,Sarajevo,Alpine Skiing,Alpine Skiing Men's Downhill,no value
14270,Walter Bowler,M,no value,no value,63.0,Canada,CAN,1908 Summer,1908,Summer,London,Rowing,Rowing Men's Single Sculls,no value
11619,Bino Bini,M,24.0,no value,no value,Italy,ITA,1924 Summer,1924,Summer,Paris,Fencing,"Fencing Men's Sabre, Individual",no value
21956,Andrew Clayton,M,27.0,191.0,89.0,Great Britain,GBR,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,no value
13200,Tessa Bonhomme,F,24.0,170.0,63.0,Canada,CAN,2010 Winter,2010,Winter,Vancouver,Ice Hockey,Ice Hockey Women's Ice Hockey,Gold
20016,Dominique Chauvelot,M,20.0,177.0,69.0,France,FRA,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's 100 metres,no value
15086,Jason Briggs,M,20.0,172.0,69.0,Great Britain,GBR,1992 Winter,1992,Winter,Albertville,Figure Skating,Figure Skating Mixed Pairs,no value
33945,Fan Bin,M,22.0,170.0,64.0,China,CHN,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Men's Parallel Bars,no value
8033,Jessie Barr,F,23.0,175.0,58.0,Ireland,IRL,2012 Summer,2012,Summer,London,Athletics,Athletics Women's 4 x 400 metres Relay,no value
